movieId,title,avgVote,releaseYear,genres,plot
5550,RoboCop 3,4.500000,1993,Action:Adventure:Crime:Science Fiction:Thriller,"In a dystopian future plagued by corporate greed and rampant crime, a cyborg cop must team up with a band of rebels to thwart a ruthless corporation's plans to take control of a struggling city."
5551,Space Cowboys,6.700000,2000,Action:Adventure:Thriller,"A group of retired Air Force pilots is called back into action to save a failing satellite, facing both high-stakes challenges in space and the personal tensions of long-buried grudges."
5552,Immortal,6.800000,2004,Action:Drama:Science Fiction,"In a dystopian future where humans can live forever, a weary warrior battles both the physical and emotional toll of immortality while grappling with the consequences of his actions on a crumbling society."
5559,Bee Movie,5.600000,2007,Animation,"In a vibrant world where bees lead a mundane life of honey-making, a young worker bee defies the odds by discovering the thrilling complexities of human existence while embarking on a mission to sue humanity for exploiting bees."
5680,"Elvira, Mistress of the Dark",5.600000,1988,Comedy:Fantasy:Horror:Science Fiction,"When a quirky, glamorous horror hostess inherits a mysterious mansion in a small town, she must navigate eccentric locals and supernatural forces while embracing her true identity."
5683,Pee-wee's Big Adventure,6.100000,1985,Adventure:Comedy:Family,"When his beloved vintage bicycle is stolen, an eccentric man embarks on a whimsical cross-country journey filled with quirky encounters and hilarious mishaps in search of his prized possession."
5689,The Blue Lagoon,6.100000,1980,Adventure,Two young children stranded on a deserted island discover the beauty of nature and the complexities of love as they grow up isolated from society.
5693,Hoosiers,7.200000,1986,Drama:Family:Sports Film,"In a small Indiana town, a former college basketball coach leads a struggling high school team toward the state championship, emphasizing the power of teamwork, perseverance, and community spirit."
5708,Control,7.900000,2007,Drama:Indie,"In a haunting exploration of a musician's struggle with fame, love, and mental turmoil, a young artist grapples with the tension between his inner demons and the overwhelming demands of the outside world."
5718,King of California,6.900000,2007,Comedy:Drama,"After years in a mental institution, a man returns home to recruit his teenage daughter in a wild quest to find a mythical treasure beneath a suburban California shopping center, blending heartfelt moments and absurd humor."
5723,Once,7.200000,2006,Drama:Music:Romance,"In a heartwarming tale set in Dublin, a struggling street musician and a passionate immigrant discover love and inspiration through their shared love of music, leading them to create a soulful bond that transforms their lives."
5780,Torn Curtain,6.800000,1966,Mystery:Thriller,"In a tense Cold War atmosphere, an American physicist discovers a web of espionage and betrayal while attempting to defect to East Germany, forcing him to navigate a dangerous game of deceit and survival."
5820,The Sentinel,5.600000,2006,Action:Adventure:Drama:Thriller,"A determined female security guard uncovers a deadly conspiracy at the White House, forcing her to go on the run as she fights to clear her name and expose the truth."
5825,National Lampoon's Christmas Vacation,6.900000,1989,Comedy,"As the chaotic holiday season unfolds, a well-meaning but hapless family man attempts to create the perfect Christmas for his loved ones, only to be thwarted by a series of hilariously disastrous mishaps."
5851,Showtime,5.800000,2002,Action:Comedy,"In a bid to revitalize their struggling careers, a pair of mismatched cops find themselves unwittingly thrust into the chaos of reality television, where their antics lead to unexpected laughs and thrilling chases."
5854,Family Plot,7.200000,1976,Comedy:Crime:Thriller,"In a tangled web of deception, a scheming couple sets out to con a wealthy heir, only to find themselves embroiled in a hilarious series of misadventures filled with twists, crime, and unexpected thrills."
5876,The Mist,6.600000,2007,Horror,"In a small town shrouded by a mysterious mist, survivors must confront terrifying creatures lurking within, forcing them to face the darkest corners of human fear and desperation."
5889,Azumi,7.000000,2003,Action:Adventure:Drama:Thriller:Romance,"In feudal Japan, a young and skilled assassin is torn between her duty to eliminate enemies of the state and her desire for a normal life, leading her on a tumultuous journey of love and betrayal."
5902,A Bridge Too Far,7.000000,1977,Drama:History:War,"During World War II, an ambitious Allied operation to capture key bridges in the Netherlands faces devastating challenges as flawed strategies and fierce German resistance expose the harsh realities of war."
5910,Fireworks,7.800000,1997,Crime:Drama,"In a gritty urban landscape, a disillusioned young man becomes entangled in a web of crime and betrayal as he seeks redemption and a way to ignite hope in his seemingly charred life."
5915,Into the Wild,7.400000,2007,Adventure:Drama,"A young man abandons his conventional life to embark on a transformative journey across the American wilderness, seeking freedom and self-discovery amidst the challenges of nature and solitude."
5916,The Getaway,8.100000,1972,Action:Adventure:Crime:Thriller:Romance,"After a daring prison escape, a charismatic thief and his beautiful accomplice embark on a high-stakes journey filled with betrayal and romance, while being relentlessly pursued by vengeful criminals and law enforcement."
5919,The Towering Inferno,7.700000,1974,Action:Disaster:Thriller,"During a lavish skyscraper opening, a catastrophic fire ensues, forcing the guests and firefighters to work against time to escape the towering inferno and save lives amidst chaos and betrayal."
5924,Papillon,7.900000,1973,Crime:Drama,"In 1930s France, a passionate man wrongly convicted of murder forms an unlikely friendship with a fellow inmate as they embark on a daring escape from a notorious island prison, facing treachery and the harsh realities of freedom."
5925,The Great Escape,7.300000,1963,Adventure:Drama:History:Thriller:War,"In a gripping tale of bravery and ingenuity, a group of Allied prisoners of war devises an elaborate plan to escape from a high-security German camp during World War II, facing both perilous obstacles and the relentless pursuit of their captors."
5951,The Jane Austen Book Club,5.600000,2007,Comedy:Drama:Romance,"Six diverse individuals form a book club dedicated to the works of Jane Austen, leading them to confront their own romantic entanglements and life choices in a humorous and heartfelt exploration of love and friendship."
5955,The Pledge,7.000000,2001,Crime:Drama:Mystery:Thriller,"After a retired detective vows to solve a young girl's murder, he becomes ensnared in a web of obsession and deceit that leads him to question his own sanity and the very nature of justice."
5956,Joshua,7.800000,2007,Drama:Horror:Thriller,"In a chilling tale of familial bonds, a gifted but disturbed boy reveals his dark side as his mother's obsession with perfection spirals into a nightmare, leading to a harrowing exploration of evil lurking beneath the surface of suburban life."
5961,Fanny and Alexander,6.500000,1982,Drama:Fantasy:Mystery,"In a magical yet turbulent world, two siblings navigate the complexities of family, imagination, and the haunting mysteries of life and death during a transformative holiday season."
